Repo,WindowStart,WindowEnd,HistLen,PredLen
odoo/documentation,2018-01,2022-12,48,12
odoo/documentation,2018-07,2023-06,48,12
odoo/documentation,2019-01,2023-12,48,12
odoo/documentation,2019-07,2024-06,48,12
odoo/documentation,2020-01,2024-12,48,12
odoo/documentation,2020-07,2025-06,48,12
odoo/documentation,2021-01,2025-12,48,12
odoo/odoo,2014-05,2019-04,48,12
odoo/odoo,2014-11,2019-10,48,12
odoo/odoo,2015-05,2020-04,48,12
odoo/odoo,2015-11,2020-10,48,12
odoo/odoo,2016-05,2021-04,48,12
odoo/odoo,2016-11,2021-10,48,12
odoo/odoo,2017-05,2022-04,48,12
odoo/odoo,2017-11,2022-10,48,12
odoo/odoo,2018-05,2023-04,48,12
odoo/odoo,2018-11,2023-10,48,12
odoo/odoo,2019-05,2024-04,48,12
odoo/odoo,2019-11,2024-10,48,12
odoo/odoo,2020-05,2025-04,48,12
odoo/odoo,2020-11,2025-10,48,12
OfficeDev/office-js,2016-12,2021-11,48,12
OfficeDev/office-js,2017-06,2022-05,48,12
OfficeDev/office-js,2017-12,2022-11,48,12
OfficeDev/office-js,2018-06,2023-05,48,12
OfficeDev/office-js,2018-12,2023-11,48,12
OfficeDev/office-js,2019-06,2024-05,48,12
OfficeDev/office-js,2019-12,2024-11,48,12
OfficeDev/office-js,2020-06,2025-05,48,12
OfficeDev/office-js,2020-12,2025-11,48,12
OneCommunityGlobal/HighestGoodNetworkApp,2018-08,2023-07,48,12
OneCommunityGlobal/HighestGoodNetworkApp,2019-02,2024-01,48,12
OneCommunityGlobal/HighestGoodNetworkApp,2019-08,2024-07,48,12
OneCommunityGlobal/HighestGoodNetworkApp,2020-02,2025-01,48,12
OneCommunityGlobal/HighestGoodNetworkApp,2020-08,2025-07,48,12
open-telemetry/opentelemetry-collector-contrib,2019-07,2024-06,48,12
open-telemetry/opentelemetry-collector-contrib,2020-01,2024-12,48,12
open-telemetry/opentelemetry-collector-contrib,2020-07,2025-06,48,12
open-telemetry/opentelemetry-collector-contrib,2021-01,2025-12,48,12
openai/openai-python,2020-10,2025-09,48,12
OpenAPITools/openapi-generator,2018-05,2023-04,48,12
OpenAPITools/openapi-generator,2018-11,2023-10,48,12
OpenAPITools/openapi-generator,2019-05,2024-04,48,12
OpenAPITools/openapi-generator,2019-11,2024-10,48,12
OpenAPITools/openapi-generator,2020-05,2025-04,48,12
OpenAPITools/openapi-generator,2020-11,2025-10,48,12
OpenCTI-Platform/opencti,2018-12,2023-11,48,12
OpenCTI-Platform/opencti,2019-06,2024-05,48,12
OpenCTI-Platform/opencti,2019-12,2024-11,48,12
OpenCTI-Platform/opencti,2020-06,2025-05,48,12
OpenCTI-Platform/opencti,2020-12,2025-11,48,12
opencv/opencv,2012-07,2017-06,48,12
opencv/opencv,2013-01,2017-12,48,12
opencv/opencv,2013-07,2018-06,48,12
opencv/opencv,2014-01,2018-12,48,12
opencv/opencv,2014-07,2019-06,48,12
opencv/opencv,2015-01,2019-12,48,12
opencv/opencv,2015-07,2020-06,48,12
opencv/opencv,2016-01,2020-12,48,12
opencv/opencv,2016-07,2021-06,48,12
opencv/opencv,2017-01,2021-12,48,12
opencv/opencv,2017-07,2022-06,48,12
opencv/opencv,2018-01,2022-12,48,12
opencv/opencv,2018-07,2023-06,48,12
opencv/opencv,2019-01,2023-12,48,12
opencv/opencv,2019-07,2024-06,48,12
opencv/opencv,2020-01,2024-12,48,12
opencv/opencv,2020-07,2025-06,48,12
opencv/opencv,2021-01,2025-12,48,12
openedx/edx-platform,2013-05,2018-04,48,12
openedx/edx-platform,2013-11,2018-10,48,12
openedx/edx-platform,2014-05,2019-04,48,12
openedx/edx-platform,2014-11,2019-10,48,12
openedx/edx-platform,2015-05,2020-04,48,12
openedx/edx-platform,2015-11,2020-10,48,12
openedx/edx-platform,2016-05,2021-04,48,12
openedx/edx-platform,2016-11,2021-10,48,12
openedx/edx-platform,2017-05,2022-04,48,12
openedx/edx-platform,2017-11,2022-10,48,12
openedx/edx-platform,2018-05,2023-04,48,12
openedx/edx-platform,2018-11,2023-10,48,12
openedx/edx-platform,2019-05,2024-04,48,12
openedx/edx-platform,2019-11,2024-10,48,12
openedx/edx-platform,2020-05,2025-04,48,12
openedx/edx-platform,2020-11,2025-10,48,12
openhab/openhab-addons,2014-05,2019-04,48,12
openhab/openhab-addons,2014-11,2019-10,48,12
openhab/openhab-addons,2015-05,2020-04,48,12
openhab/openhab-addons,2015-11,2020-10,48,12
openhab/openhab-addons,2016-05,2021-04,48,12
openhab/openhab-addons,2016-11,2021-10,48,12
openhab/openhab-addons,2017-05,2022-04,48,12
openhab/openhab-addons,2017-11,2022-10,48,12
openhab/openhab-addons,2018-05,2023-04,48,12
openhab/openhab-addons,2018-11,2023-10,48,12
openhab/openhab-addons,2019-05,2024-04,48,12
openhab/openhab-addons,2019-11,2024-10,48,12
openhab/openhab-addons,2020-05,2025-04,48,12
openhab/openhab-addons,2020-11,2025-10,48,12
openjdk/jdk,2018-09,2023-08,48,12
openjdk/jdk,2019-03,2024-02,48,12
openjdk/jdk,2019-09,2024-08,48,12
openjdk/jdk,2020-03,2025-02,48,12
openjdk/jdk,2020-09,2025-08,48,12
openjournals/joss-reviews,2016-02,2021-01,48,12
openjournals/joss-reviews,2016-08,2021-07,48,12
openjournals/joss-reviews,2017-02,2022-01,48,12
openjournals/joss-reviews,2017-08,2022-07,48,12
openjournals/joss-reviews,2018-02,2023-01,48,12
openjournals/joss-reviews,2018-08,2023-07,48,12
openjournals/joss-reviews,2019-02,2024-01,48,12
openjournals/joss-reviews,2019-08,2024-07,48,12
openjournals/joss-reviews,2020-02,2025-01,48,12
openjournals/joss-reviews,2020-08,2025-07,48,12
OpenLiberty/open-liberty,2017-09,2022-08,48,12
OpenLiberty/open-liberty,2018-03,2023-02,48,12
OpenLiberty/open-liberty,2018-09,2023-08,48,12
OpenLiberty/open-liberty,2019-03,2024-02,48,12
OpenLiberty/open-liberty,2019-09,2024-08,48,12
OpenLiberty/open-liberty,2020-03,2025-02,48,12
OpenLiberty/open-liberty,2020-09,2025-08,48,12
OpenRailAssociation/osrd,2019-08,2024-07,48,12
OpenRailAssociation/osrd,2020-02,2025-01,48,12
OpenRailAssociation/osrd,2020-08,2025-07,48,12
openresty/openresty,2010-01,2014-12,48,12
openresty/openresty,2010-07,2015-06,48,12
openresty/openresty,2011-01,2015-12,48,12
openresty/openresty,2011-07,2016-06,48,12
openresty/openresty,2012-01,2016-12,48,12
openresty/openresty,2012-07,2017-06,48,12
openresty/openresty,2013-01,2017-12,48,12
openresty/openresty,2013-07,2018-06,48,12
openresty/openresty,2014-01,2018-12,48,12
openresty/openresty,2014-07,2019-06,48,12
openresty/openresty,2015-01,2019-12,48,12
openresty/openresty,2015-07,2020-06,48,12
openresty/openresty,2016-01,2020-12,48,12
openresty/openresty,2016-07,2021-06,48,12
openresty/openresty,2017-01,2021-12,48,12
openresty/openresty,2017-07,2022-06,48,12
openresty/openresty,2018-01,2022-12,48,12
openresty/openresty,2018-07,2023-06,48,12
openresty/openresty,2019-01,2023-12,48,12
openresty/openresty,2019-07,2024-06,48,12
openresty/openresty,2020-01,2024-12,48,12
openresty/openresty,2020-07,2025-06,48,12
openresty/openresty,2021-01,2025-12,48,12
opensearch-project/OpenSearch,2021-01,2025-12,48,12
opensearch-project/OpenSearch-Dashboards,2021-01,2025-12,48,12
openshift/openshift-docs,2014-07,2019-06,48,12
openshift/openshift-docs,2015-01,2019-12,48,12
openshift/openshift-docs,2015-07,2020-06,48,12
openshift/openshift-docs,2016-01,2020-12,48,12
openshift/openshift-docs,2016-07,2021-06,48,12
openshift/openshift-docs,2017-01,2021-12,48,12
openshift/openshift-docs,2017-07,2022-06,48,12
openshift/openshift-docs,2018-01,2022-12,48,12
openshift/openshift-docs,2018-07,2023-06,48,12
openshift/openshift-docs,2019-01,2023-12,48,12
openshift/openshift-docs,2019-07,2024-06,48,12
openshift/openshift-docs,2020-01,2024-12,48,12
openshift/openshift-docs,2020-07,2025-06,48,12
openshift/openshift-docs,2021-01,2025-12,48,12
openshift/release,2016-11,2021-10,48,12
openshift/release,2017-05,2022-04,48,12
openshift/release,2017-11,2022-10,48,12
openshift/release,2018-05,2023-04,48,12
openshift/release,2018-11,2023-10,48,12
openshift/release,2019-05,2024-04,48,12
openshift/release,2019-11,2024-10,48,12
openshift/release,2020-05,2025-04,48,12
openshift/release,2020-11,2025-10,48,12
openssl/openssl,2013-01,2017-12,48,12
openssl/openssl,2013-07,2018-06,48,12
openssl/openssl,2014-01,2018-12,48,12
openssl/openssl,2014-07,2019-06,48,12
openssl/openssl,2015-01,2019-12,48,12
openssl/openssl,2015-07,2020-06,48,12
openssl/openssl,2016-01,2020-12,48,12
openssl/openssl,2016-07,2021-06,48,12
openssl/openssl,2017-01,2021-12,48,12
openssl/openssl,2017-07,2022-06,48,12
openssl/openssl,2018-01,2022-12,48,12
openssl/openssl,2018-07,2023-06,48,12
openssl/openssl,2019-01,2023-12,48,12
openssl/openssl,2019-07,2024-06,48,12
openssl/openssl,2020-01,2024-12,48,12
openssl/openssl,2020-07,2025-06,48,12
openssl/openssl,2021-01,2025-12,48,12
openvinotoolkit/openvino,2018-10,2023-09,48,12
openvinotoolkit/openvino,2019-04,2024-03,48,12
openvinotoolkit/openvino,2019-10,2024-09,48,12
openvinotoolkit/openvino,2020-04,2025-03,48,12
openvinotoolkit/openvino,2020-10,2025-09,48,12
openwrt/openwrt,2015-11,2020-10,48,12
openwrt/openwrt,2016-05,2021-04,48,12
openwrt/openwrt,2016-11,2021-10,48,12
openwrt/openwrt,2017-05,2022-04,48,12
openwrt/openwrt,2017-11,2022-10,48,12
openwrt/openwrt,2018-05,2023-04,48,12
openwrt/openwrt,2018-11,2023-10,48,12
openwrt/openwrt,2019-05,2024-04,48,12
openwrt/openwrt,2019-11,2024-10,48,12
openwrt/openwrt,2020-05,2025-04,48,12
openwrt/openwrt,2020-11,2025-10,48,12
openwrt/packages,2014-05,2019-04,48,12
openwrt/packages,2014-11,2019-10,48,12
openwrt/packages,2015-05,2020-04,48,12
openwrt/packages,2015-11,2020-10,48,12
openwrt/packages,2016-05,2021-04,48,12
openwrt/packages,2016-11,2021-10,48,12
openwrt/packages,2017-05,2022-04,48,12
openwrt/packages,2017-11,2022-10,48,12
openwrt/packages,2018-05,2023-04,48,12
openwrt/packages,2018-11,2023-10,48,12
openwrt/packages,2019-05,2024-04,48,12
openwrt/packages,2019-11,2024-10,48,12
openwrt/packages,2020-05,2025-04,48,12
openwrt/packages,2020-11,2025-10,48,12
oppia/oppia,2015-08,2020-07,48,12
oppia/oppia,2016-02,2021-01,48,12
oppia/oppia,2016-08,2021-07,48,12
oppia/oppia,2017-02,2022-01,48,12
oppia/oppia,2017-08,2022-07,48,12
oppia/oppia,2018-02,2023-01,48,12
oppia/oppia,2018-08,2023-07,48,12
oppia/oppia,2019-02,2024-01,48,12
oppia/oppia,2019-08,2024-07,48,12
oppia/oppia,2020-02,2025-01,48,12
oppia/oppia,2020-08,2025-07,48,12
organicmaps/organicmaps,2020-12,2025-11,48,12
os-autoinst/os-autoinst-distri-opensuse,2014-03,2019-02,48,12
os-autoinst/os-autoinst-distri-opensuse,2014-09,2019-08,48,12
os-autoinst/os-autoinst-distri-opensuse,2015-03,2020-02,48,12
os-autoinst/os-autoinst-distri-opensuse,2015-09,2020-08,48,12
os-autoinst/os-autoinst-distri-opensuse,2016-03,2021-02,48,12
os-autoinst/os-autoinst-distri-opensuse,2016-09,2021-08,48,12
os-autoinst/os-autoinst-distri-opensuse,2017-03,2022-02,48,12
os-autoinst/os-autoinst-distri-opensuse,2017-09,2022-08,48,12
os-autoinst/os-autoinst-distri-opensuse,2018-03,2023-02,48,12
os-autoinst/os-autoinst-distri-opensuse,2018-09,2023-08,48,12
os-autoinst/os-autoinst-distri-opensuse,2019-03,2024-02,48,12
os-autoinst/os-autoinst-distri-opensuse,2019-09,2024-08,48,12
os-autoinst/os-autoinst-distri-opensuse,2020-03,2025-02,48,12
os-autoinst/os-autoinst-distri-opensuse,2020-09,2025-08,48,12
osmandapp/OsmAnd,2011-01,2015-12,48,12
osmandapp/OsmAnd,2011-07,2016-06,48,12
osmandapp/OsmAnd,2012-01,2016-12,48,12
osmandapp/OsmAnd,2012-07,2017-06,48,12
osmandapp/OsmAnd,2013-01,2017-12,48,12
osmandapp/OsmAnd,2013-07,2018-06,48,12
osmandapp/OsmAnd,2014-01,2018-12,48,12
osmandapp/OsmAnd,2014-07,2019-06,48,12
osmandapp/OsmAnd,2015-01,2019-12,48,12
osmandapp/OsmAnd,2015-07,2020-06,48,12
osmandapp/OsmAnd,2016-01,2020-12,48,12
osmandapp/OsmAnd,2016-07,2021-06,48,12
osmandapp/OsmAnd,2017-01,2021-12,48,12
osmandapp/OsmAnd,2017-07,2022-06,48,12
osmandapp/OsmAnd,2018-01,2022-12,48,12
osmandapp/OsmAnd,2018-07,2023-06,48,12
osmandapp/OsmAnd,2019-01,2023-12,48,12
osmandapp/OsmAnd,2019-07,2024-06,48,12
osmandapp/OsmAnd,2020-01,2024-12,48,12
osmandapp/OsmAnd,2020-07,2025-06,48,12
osmandapp/OsmAnd,2021-01,2025-12,48,12
ovh/manager,2018-10,2023-09,48,12
ovh/manager,2019-04,2024-03,48,12
ovh/manager,2019-10,2024-09,48,12
ovh/manager,2020-04,2025-03,48,12
ovh/manager,2020-10,2025-09,48,12
PaddlePaddle/Paddle,2016-08,2021-07,48,12
PaddlePaddle/Paddle,2017-02,2022-01,48,12
PaddlePaddle/Paddle,2017-08,2022-07,48,12
PaddlePaddle/Paddle,2018-02,2023-01,48,12
PaddlePaddle/Paddle,2018-08,2023-07,48,12
PaddlePaddle/Paddle,2019-02,2024-01,48,12
PaddlePaddle/Paddle,2019-08,2024-07,48,12
PaddlePaddle/Paddle,2020-02,2025-01,48,12
PaddlePaddle/Paddle,2020-08,2025-07,48,12
pallets/flask,2010-04,2015-03,48,12
pallets/flask,2010-10,2015-09,48,12
pallets/flask,2011-04,2016-03,48,12
pallets/flask,2011-10,2016-09,48,12
pallets/flask,2012-04,2017-03,48,12
pallets/flask,2012-10,2017-09,48,12
pallets/flask,2013-04,2018-03,48,12
pallets/flask,2013-10,2018-09,48,12
pallets/flask,2014-04,2019-03,48,12
pallets/flask,2014-10,2019-09,48,12
pallets/flask,2015-04,2020-03,48,12
pallets/flask,2015-10,2020-09,48,12
pallets/flask,2016-04,2021-03,48,12
pallets/flask,2016-10,2021-09,48,12
pallets/flask,2017-04,2022-03,48,12
pallets/flask,2017-10,2022-09,48,12
pallets/flask,2018-04,2023-03,48,12
pallets/flask,2018-10,2023-09,48,12
pallets/flask,2019-04,2024-03,48,12
pallets/flask,2019-10,2024-09,48,12
pallets/flask,2020-04,2025-03,48,12
pallets/flask,2020-10,2025-09,48,12
pandas-dev/pandas,2010-08,2015-07,48,12
pandas-dev/pandas,2011-02,2016-01,48,12
pandas-dev/pandas,2011-08,2016-07,48,12
pandas-dev/pandas,2012-02,2017-01,48,12
pandas-dev/pandas,2012-08,2017-07,48,12
pandas-dev/pandas,2013-02,2018-01,48,12
pandas-dev/pandas,2013-08,2018-07,48,12
pandas-dev/pandas,2014-02,2019-01,48,12
pandas-dev/pandas,2014-08,2019-07,48,12
pandas-dev/pandas,2015-02,2020-01,48,12
pandas-dev/pandas,2015-08,2020-07,48,12
pandas-dev/pandas,2016-02,2021-01,48,12
pandas-dev/pandas,2016-08,2021-07,48,12
pandas-dev/pandas,2017-02,2022-01,48,12
pandas-dev/pandas,2017-08,2022-07,48,12
pandas-dev/pandas,2018-02,2023-01,48,12
pandas-dev/pandas,2018-08,2023-07,48,12
pandas-dev/pandas,2019-02,2024-01,48,12
pandas-dev/pandas,2019-08,2024-07,48,12
pandas-dev/pandas,2020-02,2025-01,48,12
pandas-dev/pandas,2020-08,2025-07,48,12
ParadiseSS13/Paradise,2014-11,2019-10,48,12
ParadiseSS13/Paradise,2015-05,2020-04,48,12
ParadiseSS13/Paradise,2015-11,2020-10,48,12
ParadiseSS13/Paradise,2016-05,2021-04,48,12
ParadiseSS13/Paradise,2016-11,2021-10,48,12
ParadiseSS13/Paradise,2017-05,2022-04,48,12
ParadiseSS13/Paradise,2017-11,2022-10,48,12
ParadiseSS13/Paradise,2018-05,2023-04,48,12
ParadiseSS13/Paradise,2018-11,2023-10,48,12
ParadiseSS13/Paradise,2019-05,2024-04,48,12
ParadiseSS13/Paradise,2019-11,2024-10,48,12
ParadiseSS13/Paradise,2020-05,2025-04,48,12
ParadiseSS13/Paradise,2020-11,2025-10,48,12
parcel-bundler/parcel,2017-08,2022-07,48,12
parcel-bundler/parcel,2018-02,2023-01,48,12
parcel-bundler/parcel,2018-08,2023-07,48,12
parcel-bundler/parcel,2019-02,2024-01,48,12
parcel-bundler/parcel,2019-08,2024-07,48,12
parcel-bundler/parcel,2020-02,2025-01,48,12
parcel-bundler/parcel,2020-08,2025-07,48,12
pass-culture/pass-culture-main,2018-01,2022-12,48,12
pass-culture/pass-culture-main,2018-07,2023-06,48,12
pass-culture/pass-culture-main,2019-01,2023-12,48,12
pass-culture/pass-culture-main,2019-07,2024-06,48,12
pass-culture/pass-culture-main,2020-01,2024-12,48,12
pass-culture/pass-culture-main,2020-07,2025-06,48,12
pass-culture/pass-culture-main,2021-01,2025-12,48,12
payloadcms/payload,2021-01,2025-12,48,12
php/php-src,2011-06,2016-05,48,12
php/php-src,2011-12,2016-11,48,12
php/php-src,2012-06,2017-05,48,12
php/php-src,2012-12,2017-11,48,12
php/php-src,2013-06,2018-05,48,12
php/php-src,2013-12,2018-11,48,12
php/php-src,2014-06,2019-05,48,12
php/php-src,2014-12,2019-11,48,12
php/php-src,2015-06,2020-05,48,12
php/php-src,2015-12,2020-11,48,12
php/php-src,2016-06,2021-05,48,12
php/php-src,2016-12,2021-11,48,12
php/php-src,2017-06,2022-05,48,12
php/php-src,2017-12,2022-11,48,12
php/php-src,2018-06,2023-05,48,12
php/php-src,2018-12,2023-11,48,12
php/php-src,2019-06,2024-05,48,12
php/php-src,2019-12,2024-11,48,12
php/php-src,2020-06,2025-05,48,12
php/php-src,2020-12,2025-11,48,12
pingcap/tidb,2015-09,2020-08,48,12
pingcap/tidb,2016-03,2021-02,48,12
pingcap/tidb,2016-09,2021-08,48,12
pingcap/tidb,2017-03,2022-02,48,12
pingcap/tidb,2017-09,2022-08,48,12
pingcap/tidb,2018-03,2023-02,48,12
pingcap/tidb,2018-09,2023-08,48,12
pingcap/tidb,2019-03,2024-02,48,12
pingcap/tidb,2019-09,2024-08,48,12
pingcap/tidb,2020-03,2025-02,48,12
pingcap/tidb,2020-09,2025-08,48,12
pola-rs/polars,2020-05,2025-04,48,12
pola-rs/polars,2020-11,2025-10,48,12
PostHog/posthog,2020-01,2024-12,48,12
PostHog/posthog,2020-07,2025-06,48,12
PostHog/posthog,2021-01,2025-12,48,12
ppy/osu,2014-07,2019-06,48,12
ppy/osu,2015-01,2019-12,48,12
ppy/osu,2015-07,2020-06,48,12
ppy/osu,2016-01,2020-12,48,12
ppy/osu,2016-07,2021-06,48,12
ppy/osu,2017-01,2021-12,48,12
ppy/osu,2017-07,2022-06,48,12
ppy/osu,2018-01,2022-12,48,12
ppy/osu,2018-07,2023-06,48,12
ppy/osu,2019-01,2023-12,48,12
ppy/osu,2019-07,2024-06,48,12
ppy/osu,2020-01,2024-12,48,12
ppy/osu,2020-07,2025-06,48,12
ppy/osu,2021-01,2025-12,48,12
PrefectHQ/prefect,2018-06,2023-05,48,12
PrefectHQ/prefect,2018-12,2023-11,48,12
PrefectHQ/prefect,2019-06,2024-05,48,12
PrefectHQ/prefect,2019-12,2024-11,48,12
PrefectHQ/prefect,2020-06,2025-05,48,12
PrefectHQ/prefect,2020-12,2025-11,48,12
PrestaShop/PrestaShop,2012-11,2017-10,48,12
PrestaShop/PrestaShop,2013-05,2018-04,48,12
PrestaShop/PrestaShop,2013-11,2018-10,48,12
PrestaShop/PrestaShop,2014-05,2019-04,48,12
PrestaShop/PrestaShop,2014-11,2019-10,48,12
PrestaShop/PrestaShop,2015-05,2020-04,48,12
PrestaShop/PrestaShop,2015-11,2020-10,48,12
PrestaShop/PrestaShop,2016-05,2021-04,48,12
PrestaShop/PrestaShop,2016-11,2021-10,48,12
PrestaShop/PrestaShop,2017-05,2022-04,48,12
PrestaShop/PrestaShop,2017-11,2022-10,48,12
PrestaShop/PrestaShop,2018-05,2023-04,48,12
PrestaShop/PrestaShop,2018-11,2023-10,48,12
PrestaShop/PrestaShop,2019-05,2024-04,48,12
PrestaShop/PrestaShop,2019-11,2024-10,48,12
PrestaShop/PrestaShop,2020-05,2025-04,48,12
PrestaShop/PrestaShop,2020-11,2025-10,48,12
prestodb/presto,2012-08,2017-07,48,12
prestodb/presto,2013-02,2018-01,48,12
prestodb/presto,2013-08,2018-07,48,12
prestodb/presto,2014-02,2019-01,48,12
prestodb/presto,2014-08,2019-07,48,12
prestodb/presto,2015-02,2020-01,48,12
prestodb/presto,2015-08,2020-07,48,12
prestodb/presto,2016-02,2021-01,48,12
prestodb/presto,2016-08,2021-07,48,12
prestodb/presto,2017-02,2022-01,48,12
prestodb/presto,2017-08,2022-07,48,12
prestodb/presto,2018-02,2023-01,48,12
prestodb/presto,2018-08,2023-07,48,12
prestodb/presto,2019-02,2024-01,48,12
prestodb/presto,2019-08,2024-07,48,12
prestodb/presto,2020-02,2025-01,48,12
prestodb/presto,2020-08,2025-07,48,12
primefaces/primeng,2016-01,2020-12,48,12
primefaces/primeng,2016-07,2021-06,48,12
primefaces/primeng,2017-01,2021-12,48,12
primefaces/primeng,2017-07,2022-06,48,12
primefaces/primeng,2018-01,2022-12,48,12
primefaces/primeng,2018-07,2023-06,48,12
primefaces/primeng,2019-01,2023-12,48,12
primefaces/primeng,2019-07,2024-06,48,12
primefaces/primeng,2020-01,2024-12,48,12
primefaces/primeng,2020-07,2025-06,48,12
primefaces/primeng,2021-01,2025-12,48,12
primefaces/primevue,2018-12,2023-11,48,12
primefaces/primevue,2019-06,2024-05,48,12
primefaces/primevue,2019-12,2024-11,48,12
primefaces/primevue,2020-06,2025-05,48,12
primefaces/primevue,2020-12,2025-11,48,12
prisma/prisma,2019-06,2024-05,48,12
prisma/prisma,2019-12,2024-11,48,12
prisma/prisma,2020-06,2025-05,48,12
prisma/prisma,2020-12,2025-11,48,12
project-chip/connectedhomeip,2020-03,2025-02,48,12
project-chip/connectedhomeip,2020-09,2025-08,48,12
prometheus/prometheus,2012-11,2017-10,48,12
prometheus/prometheus,2013-05,2018-04,48,12
prometheus/prometheus,2013-11,2018-10,48,12
prometheus/prometheus,2014-05,2019-04,48,12
prometheus/prometheus,2014-11,2019-10,48,12
prometheus/prometheus,2015-05,2020-04,48,12
prometheus/prometheus,2015-11,2020-10,48,12
prometheus/prometheus,2016-05,2021-04,48,12
prometheus/prometheus,2016-11,2021-10,48,12
prometheus/prometheus,2017-05,2022-04,48,12
prometheus/prometheus,2017-11,2022-10,48,12
prometheus/prometheus,2018-05,2023-04,48,12
prometheus/prometheus,2018-11,2023-10,48,12
prometheus/prometheus,2019-05,2024-04,48,12
prometheus/prometheus,2019-11,2024-10,48,12
prometheus/prometheus,2020-05,2025-04,48,12
prometheus/prometheus,2020-11,2025-10,48,12
pulumi/pulumi,2016-10,2021-09,48,12
pulumi/pulumi,2017-04,2022-03,48,12
pulumi/pulumi,2017-10,2022-09,48,12
pulumi/pulumi,2018-04,2023-03,48,12
pulumi/pulumi,2018-10,2023-09,48,12
pulumi/pulumi,2019-04,2024-03,48,12
pulumi/pulumi,2019-10,2024-09,48,12
pulumi/pulumi,2020-04,2025-03,48,12
pulumi/pulumi,2020-10,2025-09,48,12
pytest-dev/pytest,2015-06,2020-05,48,12
pytest-dev/pytest,2015-12,2020-11,48,12
pytest-dev/pytest,2016-06,2021-05,48,12
pytest-dev/pytest,2016-12,2021-11,48,12
pytest-dev/pytest,2017-06,2022-05,48,12
pytest-dev/pytest,2017-12,2022-11,48,12
pytest-dev/pytest,2018-06,2023-05,48,12
pytest-dev/pytest,2018-12,2023-11,48,12
pytest-dev/pytest,2019-06,2024-05,48,12
pytest-dev/pytest,2019-12,2024-11,48,12
pytest-dev/pytest,2020-06,2025-05,48,12
pytest-dev/pytest,2020-12,2025-11,48,12
python/cpython,2017-02,2022-01,48,12
python/cpython,2017-08,2022-07,48,12
python/cpython,2018-02,2023-01,48,12
python/cpython,2018-08,2023-07,48,12
python/cpython,2019-02,2024-01,48,12
python/cpython,2019-08,2024-07,48,12
python/cpython,2020-02,2025-01,48,12
python/cpython,2020-08,2025-07,48,12
pytorch/pytorch,2016-08,2021-07,48,12
pytorch/pytorch,2017-02,2022-01,48,12
pytorch/pytorch,2017-08,2022-07,48,12
pytorch/pytorch,2018-02,2023-01,48,12
pytorch/pytorch,2018-08,2023-07,48,12
pytorch/pytorch,2019-02,2024-01,48,12
pytorch/pytorch,2019-08,2024-07,48,12
pytorch/pytorch,2020-02,2025-01,48,12
pytorch/pytorch,2020-08,2025-07,48,12
qbittorrent/qBittorrent,2012-02,2017-01,48,12
qbittorrent/qBittorrent,2012-08,2017-07,48,12
qbittorrent/qBittorrent,2013-02,2018-01,48,12
qbittorrent/qBittorrent,2013-08,2018-07,48,12
qbittorrent/qBittorrent,2014-02,2019-01,48,12
qbittorrent/qBittorrent,2014-08,2019-07,48,12
qbittorrent/qBittorrent,2015-02,2020-01,48,12
qbittorrent/qBittorrent,2015-08,2020-07,48,12
qbittorrent/qBittorrent,2016-02,2021-01,48,12
qbittorrent/qBittorrent,2016-08,2021-07,48,12
qbittorrent/qBittorrent,2017-02,2022-01,48,12
qbittorrent/qBittorrent,2017-08,2022-07,48,12
qbittorrent/qBittorrent,2018-02,2023-01,48,12
qbittorrent/qBittorrent,2018-08,2023-07,48,12
qbittorrent/qBittorrent,2019-02,2024-01,48,12
qbittorrent/qBittorrent,2019-08,2024-07,48,12
qbittorrent/qBittorrent,2020-02,2025-01,48,12
qbittorrent/qBittorrent,2020-08,2025-07,48,12
qgis/QGIS,2011-05,2016-04,48,12
qgis/QGIS,2011-11,2016-10,48,12
qgis/QGIS,2012-05,2017-04,48,12
qgis/QGIS,2012-11,2017-10,48,12
qgis/QGIS,2013-05,2018-04,48,12
qgis/QGIS,2013-11,2018-10,48,12
qgis/QGIS,2014-05,2019-04,48,12
qgis/QGIS,2014-11,2019-10,48,12
qgis/QGIS,2015-05,2020-04,48,12
qgis/QGIS,2015-11,2020-10,48,12
qgis/QGIS,2016-05,2021-04,48,12
qgis/QGIS,2016-11,2021-10,48,12
qgis/QGIS,2017-05,2022-04,48,12
qgis/QGIS,2017-11,2022-10,48,12
qgis/QGIS,2018-05,2023-04,48,12
qgis/QGIS,2018-11,2023-10,48,12
qgis/QGIS,2019-05,2024-04,48,12
qgis/QGIS,2019-11,2024-10,48,12
qgis/QGIS,2020-05,2025-04,48,12
qgis/QGIS,2020-11,2025-10,48,12
qmk/qmk/firmware,2014-12,2019-11,48,12
qmk/qmk/firmware,2015-06,2020-05,48,12
qmk/qmk/firmware,2015-12,2020-11,48,12
qmk/qmk/firmware,2016-06,2021-05,48,12
qmk/qmk/firmware,2016-12,2021-11,48,12
qmk/qmk/firmware,2017-06,2022-05,48,12
qmk/qmk/firmware,2017-12,2022-11,48,12
qmk/qmk/firmware,2018-06,2023-05,48,12
qmk/qmk/firmware,2018-12,2023-11,48,12
qmk/qmk/firmware,2019-06,2024-05,48,12
qmk/qmk/firmware,2019-12,2024-11,48,12
qmk/qmk/firmware,2020-06,2025-05,48,12
qmk/qmk/firmware,2020-12,2025-11,48,12
